_id,author,date,section,sub_title,text,title,url
,247,05/04/2019 06:48:00,brasil,"O entreguismo e a alienação da soberania nacional no governo Biolsonaro não têm limites; o acesso à Base de Alcântara, no Maranhão, será controlado pelos Estados Unidos; o acordo assinado com o governo brasileiro prevê a criação de ""áreas restritas"", onde serão manipuladas as tecnologias norte-americanas; somente pessoas autorizadas pelo governo estadunidense poderão entrar nessas áreas","O entreguismo e a alienação da soberania nacional no governo Bolsonaro não têm limites. O acesso à Base de Alcântara, no Maranhão, será controlado pelos Estados Unidos. O acordo assinado com o governo brasileiro prevê a criação de ""áreas restritas"", onde serão manipuladas as tecnologias norte-americanas. Somente pessoas autorizadas pelo governo estadunidense poderão entrar nessas áreas.
O acordo assinado durante a visita oficial de Bolsonaro aos Estados Unidos no mês passado estabelece também limitações no poder de investigação brasileira em casos de acidentes.
O acordo terá que passar pela aprovação do Congresso Nacional. Em 2000, tentativa no mesmo sentido feita pelo governo de Fernando Henrique Cardoso foi rejeitada pelo Legislativo e o Acordo de então foi derrubado.
Na próxima semana, os ministros da Defesa, Fernando Azevedo e Silva, e de Ciência e Tecnologia, Marcos Pontes, vão debater o assunto em audiência no Congresso Nacional, onde deve haver discussão acalorada com a oposição. ""Há uma limitação clara da atuação das autoridades brasileiras em todas as situações. Os dispositivos podem limitar o poder de investigação em casos de acidente. É uma afronta à soberania nacional"", afirmou o líder do PSOL, Ivan Valente (SP).
Leia reportagem de Renato Onofre, em O Estado de S.Paulo",Acesso à Base de Alcântara será controlado pelos Estados Unidos,https://www.brasil247.com/pt/247/brasil/389265/Acesso-%C3%A0-Base-de-Alc%C3%A2ntara-ser%C3%A1-controlado-pelos-Estados-Unidos.htm
,247,05/04/2019 08:41:00,brasil,"O deputado federal Zeca Dirceu (PT-PR) falou pelo Brasil ao colar o apelido de Tchutchuca no ministro financista Paulo Guedes, encarregado pelo chamado Mercado e pelo presidente de extrema-direita para liquiidar a previdência social dos pobres; recebeu muitos apoios mas também uma torrente de ataques por parte de direitistas, que falaram através das redes sociais","O deputado federal Zeca Dirceu (PT-PR) falou pelo Brasil ao colar o apelido de Tchutchuca no ministro financista Paulo Guedes, encarregado pelo chamado Mercado e pelo presidente de extrema-direita para liquiidar a previdência social dos pobres; recebeu muitos apoios mas também uma torrente de ataques por parte de direitistas, que falaram através das redes sociais.
A jornalista Mônica Bergamo publica em sua coluna desta sexta-feira (5) declarações do deputado explicando o sentido da expressão: ""Eu ouvia a música [""Tchutchuca Vem Aqui Pro Seu Tigrão""] quando era adolescente. Nunca achei ofensiva"". E se defende dos ataques: ""As pessoas elegem um cara como o [presidente Jair] Bolsonaro e agora me chamam de grosseiro?"".
Zeca Dirceu protagonizou na última quarta-feira (3) um episódio marcante, uma discussão com o ministro da Economia, Paulo Guedes, que acabou levando ao encerramento da sessão da Comissão de Constituição e Justiça da Câmara dos Deputados em que o ministro fazia proselitismo da proposta do governo de liquidar os direitos previdenciários dos pobres. Zeca Dirceu afirmou que o ministro age como ""tigrão"" em relação a aposentados, idosos e pessoas com deficiência, mas como ""tchutchuca"" em relação à ""turma mais privilegiada do nosso país"".
Fora do microfone, Paulo Guedes se dirigiu a Zeca Dirceu e respondeu: ""Você não falte com o respeito comigo. Tchutchuca é a mãe, tchutchuca é a vó"".
",Zeca Dirceu questiona: 'Elegem Bolsonaro e me chamam de grosseiro'?,https://www.brasil247.com/pt/247/brasil/389275/Zeca-Dirceu-questiona-'Elegem-Bolsonaro-e-me-chamam-de-grosseiro'.htm
,247,05/04/2019 19:32:00,brasil,"""Gostaria de registrar que piadas vinculando o Ministro Paulo Guedes com meninas, mulheres e tchuchucas não tem graça nenhuma porque nós mulheres não somos mais fracas nem somos as responsáveis por essa desgraça de governo"", escreveu Manuela D'Ávila (PCdoB), candidata à vice-presidenta nas eleições de 2018","A ex-deputada federal Manuela D'Ávila (PCdoB) criticou as piadas feitas contra o ministro da Economia, Paulo Guedes, chamado de ""tchuchuca"" pelo deputado federal Zeca Dirceu (PT) durante audiência na Câmara dos Deputados na última quarta-feira (3). Para ela, o termo é machista.
""Gostaria de registrar que piadas vinculando o Ministro Paulo Guedes com meninas, mulheres e tchuchucas não tem graça nenhuma porque nós mulheres não somos mais fracas nem somos as responsáveis por essa desgraça de governo. Alias, nós Lutamos bravamente para que ele não fosse sequer eleito porque sabemos que as medidas adotadas nos prejudicam em primeiríssimo lugar. Prova disso é a reforma da previdência, as medidas pra acabar com a educação e saúde. Alô, esquerda e democratas do meu Brasil varonil. Guedes não é “mulherzinha”. Ele é um liberal defensor de Pinochet e Ponto. Talquei?"", escreveu a candidata à vice-presidenta nas eleições de 2018, em sua conta no Instagram.
""Essa postagem teve o patrocínio de “vamos lutar juntxs contra a reforma da previdência porém aprendendo no caminho a não ser um machista de esquerda"", finalizou.
Gostaria de registrar que piadas vinculando o Ministro Paulo Guedes com meninas, mulheres e tchuchucas não tem graça nenhuma porque nós mulheres não somos mais fracas nem somos as responsáveis por essa desgraça de governo. Alias, nós Lutamos bravamente para que ele não fosse sequer eleito porque sabemos que as medidas adotadas nos prejudicam em primeiríssimo lugar. Prova disso é a reforma da previdência, as medidas pra acabar com a educação e saúde. Alô, esquerda e democratas do meu Brasil varonil. Guedes não é “mulherzinha”. Ele é um liberal defensor de Pinochet e Ponto. Talquei? Essa postagem teve o patrocínio de “vamos lutar juntxs contra a reforma da previdência porém aprendendo no caminho a não ser um machista de esquerda”
A post shared by  Manuela d'Ávila (@manueladavila) onApr 4, 2019 at 10:15am PDT","Manuela critica piadas com Guedes: ele não é mulherzinha, mas um defensor do Pinochet",https://www.brasil247.com/pt/247/brasil/389240/Manuela-critica-piadas-com-Guedes-ele-n%C3%A3o-%C3%A9-mulherzinha-mas-um-defensor-do-Pinochet.htm
,"247 - Em artigo publicado pelo jornal norte-americano Washington Post, o escrito Paulo Coelho criticou a decisão do presidente Jair Bolsonaro (PSL) em incentivar comemorações relacionadas ao Golpe de 64, que instaurou uma ditadura militar que durou 21 anos. Para isso, ele lembrou da perseguição e tortura que sofreu neste período.",05/04/2019 21:04:00,cultura,"""Decadas depois, os arquivos da ditadura são abertos e meu biógrafo consegue todo o material. Pergunto por que fui preso: uma denúncia, ele diz. Quer saber quem o denunciou? Não quero. Não vai mudar o passado. E são essas décadas de chumbo que o Presidente Jair Bolsonaro – depois de mencionar no Congresso um dos piores torturadores como seu ídolo – quer festejar nesse dia 31 de março"", relatou o escritor Paulo Coelho em artigo ao jornal Washington Post","
O escritor relata que foi preso e teve o apartamento vasculhado. No DOPS, foi ouvido por um tenente e depois liberado, mas em seguida foi sequestrado e levado para um espaço onde foi torturado.
""Sou levado para a sala de torturas, com uma soleira. Tropeço na soleira porque não consigo ver nada: peço que não me empurrem, mas recebo um soco pelas costas e caio. Mandam que tire a roupa. Começa o interrogatório com perguntas que não sei responder. Pedem para que delate gente de quem nunca ouvi falar. Dizem que não quero cooperar, jogam água no chão e colocam algo no meus pés, e posso ver por debaixo do capuz que é uma máquina com eletrodos que são fixados nos meus genitais"", conta Paulo no artigo.
Ele conta que passou por outras sessões de tortura e que foi colocado em uma solitária, até ser finalmente solto. No período seguinte, as pessoas o evitaram por conta da prisão.
""Decadas depois, os arquivos da ditadura são abertos e meu biógrafo consegue todo o material. Pergunto por que fui preso: uma denúncia, ele diz. Quer saber quem o denunciou? Não quero. Não vai mudar o passado. E são essas décadas de chumbo que o Presidente Jair Bolsonaro – depois de mencionar no Congresso um dos piores torturadores como seu ídolo – quer festejar nesse dia 31 de março"", finaliza o escritor.
Leia o artigo completo aqui.",Paulo Coelho relembra tortura que sofreu: é isso que Bolsonaro quer comemorar?,https://www.brasil247.com/pt/247/cultura/388627/Paulo-Coelho-relembra-tortura-que-sofreu-%C3%A9-isso-que-Bolsonaro-quer-comemorar.htm
,247,05/04/2019 08:16:00,mundo,"A previsão de crescimento da América Latina foi reduzida pelo Banco Mundial, que acaba de publicar um Relatório sobre os efeitos dos ciclos econômicos nos indicadores sociais da região; a previsão de crescimento que era de 1,7% agora é de 0,9%. O banco faz um alerta: o baixo avanço na região pode gerar retrocessos em indicadores sociais","A previsão de crescimento da América Latina foi reduzida pelo Banco Mundial, que acaba de publicar um Relatório sobre os efeitos dos ciclos econômicos nos indicadores sociais da região. A previsão de crescimento que era de 1,7% agora é de 0,9%. O banco faz um alerta: o baixo avanço na região pode gerar retrocessos em indicadores sociais.
Os números estão no relatório ""Efeitos dos Ciclos Econômicos nos Indicadores Sociais da América Latina e Caribe: Quando os Sonhos Encontram a Realidade"", que afirma não ser ""surpresa"" uma eventual piora em indicadores sociais dado o desempenho ""medíocre"" da região.
A estimativa de crescimento do Brasil foi mantida em 2,2% para 2019, que fica acima do México (1,7%) e abaixo da Colômbia (3,3%). DE acordo com o relatório, haverá queda do PIB na Argentina (menos 1,3%) e Venezuela (menos 25%).
O relatório do Banco Mundial aponta que no Brasil do golpe houve um aumento da pobreza, após a ""década de ouro"" dos governos de Lula e Dilma. ""O recente aumento da pobreza no Brasil, como resultado da recessão, destaca o importante fato de que o ciclo econômico pode ter repercussões significativas na pobreza"", afirmam os analistas.
Leia reportagem completa de Fábio Pupo e Ana Krüger no jornal Valor Econômico",Banco Mundial reduz estimativas de crescimento na América Latina,https://www.brasil247.com/pt/247/mundo/389270/Banco-Mundial-reduz-estimativas-de-crescimento-na-Am%C3%A9rica-Latina.htm
,247,05/04/2019 09:18:00,mundo,"O líder da esquerda francesa, Jean-Luc Mélenchon, do Partido da Esquerda, publicou nota convocando manifestação em Paris no próximo domingo (7) pela liberdade do ex-presidente Luiz Inácio Lula da Silva; ""Nós apelamos a que venham se manifestar no domingo, 7 de abril na Esplanada do Trocadéro às 15 horas, pela libertação de Lula"", diz a nota","O líder da esquerda francesa, Jean-Luc Mélenchon, do Partido da Esquerda, publicou nota convocando manifestação em Paris no próximo domingo (7) pela liberdade do ex-presidente Luiz Inácio Lula da Silva
""Nós apelamos a que venham se manifestar no domingo, 7 de abril na Esplanada do Trocadéro às 15 horas, pela libertação de Lula"", diz a nota.
Mélenchon lembra que as manifestações no Brasil e no exterior ""denunciarão o caráter político da prisão do ex-presidente Lula"".
O líder do Partido de Esquerda acentua que quando Lula foi preso ele era o favorito das pesquisas eleitorais de 2018. E denuncia Sérgio Moro e Bolsonaro: ""O juiz que dirigiu o processo e condenou Lula era Sérgio Moro, atual ministro da Justiça de Bolsonaro, principal beneficiário da prisão de Lula"".
Na opinião de Mélenchon, ""Lula é vítima de um ataque jurídico e midiático, um Lawfare, um pretexto jurídico. Essa prática será igualmente denunciada pelos manifestantes"", enfatiza.
""O processo difamatório e injusto de que Lula é vítima provoca a indignação no Brasil e no exterior"", diz Mélenchon, que menciona também a ONU: ""O Comitê de Direitos Humanos das Nações Unidas está analisando o processo"".
A nota destaca que ""enquanto a grande mídia brasileira e uma parte do poder judiciário tentam destruir a imagem do ex-presidente, ele foi designado para concorrer ao Prêmio Nobel da Paz, em razão da transformação social que provocou no Brasil e da luta contra a fome no seu e em outros países, o que é uma das suas maiores heranças"".
A nota de Jean-Luc Mélenchon termina com um apelo vibrante: ""Venham em grande número!"" ""Lula Livre!""",Líder da esquerda francesa convoca manifestação por Liberdade de Lula,https://www.brasil247.com/pt/247/mundo/389276/L%C3%ADder-da-esquerda-francesa-convoca-manifesta%C3%A7%C3%A3o-por-Liberdade-de-Lula.htm
,"Da Rede Brasil Atual – Mais de 100 personalidades, entre jornalistas, advogados, psicanalistas, professores e profissionais do mundo das artes, assinaram uma nota de repúdio à ordem do presidente Jair Bolsonaro (PSL) para que as unidades militares no país comemorem o golpe de 1964, no próximo domingo, 31 de março. “Sob nenhuma legislação nacional ou internacional é lícito ou aceitável que se festeje o marco inicial de um regime caracterizado pela repressão e eliminação de opositores políticos, pela tortura, pelos desaparecimentos forçados e pela morte perpetrada por agentes do Estado”, afirma a nota.",05/04/2019 06:44:00,cultura,"“Sob nenhuma legislação nacional ou internacional é lícito ou aceitável que se festeje o marco inicial de um regime caracterizado pela repressão e eliminação de opositores políticos, pela tortura, pelos desaparecimentos forçados e pela morte perpetrada por agentes do Estado”, afirma a nota. A lista de assinaturas é encabeçada pelo detentor do prêmio Nobel da Paz em 1980, o argentino Adolfo Pérez Esquivel, que indicou o ex-presidente Luiz Inácio Lula da Silva para concorrer ao mesmo prêmio neste ano. A lista também traz os nomes do músico e compositor Chico Buarque e do dramaturgo José Celso Martinez Corrêa","
A lista de assinaturas é encabeçada pelo detentor do prêmio Nobel da Paz em 1980, o argentino Adolfo Pérez Esquivel, que indicou o ex-presidente Luiz Inácio Lula da Silva para concorrer ao mesmo prêmio neste ano. A lista também traz os nomes do músico e compositor Chico Buarque e do dramaturgo José Celso Martinez Corrêa, o Zé Celso.
“O ato de festejar a ruptura democrática e a política de Estado que mobilizou agentes públicos para a prática sistemática de crimes contra a humanidade, tais como a utilização sistemática de tortura, é inaceitável, repugnante e flagrantemente ilegal”, diz ainda a nota, que representa a voz também de vários professores estrangeiros, de países como Alemanha, Chile, Espanha, Inglaterra, Argentina, França, Estados Unidos e Holanda.
Confira a íntegra da nota.",Manifesto de intelectuais repudia tentativa de celebrar golpe,https://www.brasil247.com/pt/247/cultura/388635/Manifesto-de-intelectuais-repudia-tentativa-de-celebrar-golpe.htm
,"247 - O cantor e compositor Gilberto Gil publicou em sua página nas redes sociais a imagem do documento que revela a censura imposta pelo regime na música ""Cálice"", composta por ele e por Chico Buarque.",05/04/2019 20:48:00,cultura,"Com a hashtag ""DitaduraNuncaMais"", Gil lembrou da ação dos órgãos de repressão da ditadura, em uma clara crítica à orientação do governo Jair Bolsonaro aos quartéis para que fizessem atos em comemoração do golpe de 1964","
Com a hashtag ""DitaduraNuncaMais"", Gil lembrou da ação dos órgãos de repressão da ditadura, em uma clara crítica à orientação do governo Jair Bolsonaro aos quartéis para que fizessem atos em comemoração do golpe de 1964.
A música foi proibida de ser gravada e cantada em 1973. Gil desafiou a censura e cantou a música em um show para os estudantes, na Politécnica, em homenagem ao estudante de geologia da USP Alexandre Vanucchi Leme (o Minhoca), morto pelo regime.
Posteriormente, durante o show ""Phono 73"", festival promovido pela Polygram, Chico Buarque e Gilberto Gil tiveram os microfones desligados quando iriam cantar ""Cálice"", por decisão da própria produção do show, que não quis criar problemas com a ditadura.
A canção emblemática retrata o silenciamento imposto pelo regime, os desaparecimentos, torturas e mortes ocorridas durante os anos de chumbo no Brasil.
#DitaduraNuncaMais pic.twitter.com/yPvJ1g9zVv",Gil critica celebração ao golpe de 64 ao relembrar censura à música 'Cálice',https://www.brasil247.com/pt/247/cultura/388211/Gil-critica-celebra%C3%A7%C3%A3o-ao-golpe-de-64-ao-relembrar-censura-%C3%A0-m%C3%BAsica-'C%C3%A1lice'.htm
,"Reuters - Sindicatos argentinos, pequenas empresas e ativistas foram às ruas na região central de Buenos Aires nesta quinta-feira para protestar contra medidas de austeridade do presidente da República, Maurício Macri, que eles culpam por amplificar as dificuldades para os trabalhadores e minar o crescimento econômico.",05/04/2019 16:37:00,mundo,"Sindicatos argentinos, pequenas empresas e ativistas foram às ruas na região central de Buenos Aires para protestar contra medidas de austeridade do presidente Maurício Macri, que eles culpam por amplificar as dificuldades para os trabalhadores e minar o crescimento econômico; a manifestação reuniu milhares de pessoas  que percorreram vias próximas ao centro da capital argentina carregando cartazes s com slogans pedindo ""trabalho decente"", ""melhores salários"" e ""aumento da produção nacional""","
Milhares de manifestantes, observados pela polícia, percorreram vias próximas ao centro da capital argentina carregando cartazes coloridos com slogans pedindo ""trabalho decente"", ""melhores salários"" e ""aumento da produção nacional"".
Os líderes da Argentina têm endurecido a política econômica para cumprir as obrigações sob um acordo de 56,3 bilhões de dólares alcançado pelo país em recessão com o Fundo Monetário Internacional (FMI) no ano passado. A inflação acentuada também atingiu fortemente o poder de compra individual.
Nesta quinta-feira, várias ruas do centro de Buenos Aires foram cercadas e houve forte presença policial em algumas esquinas. As manifestações aumentaram nos últimos meses.
As passeatas regulares aumentaram a pressão sobre o partido no poder, cujo índice de aprovação caiu neste ano, uma preocupação para Macri antes das eleições nacionais em outubro.
Apesar de alguns sinais de recuperação e uma esperada forte safra de grãos, a economia argentina tem sido pressionada pelas altas taxas de juros, por um peso fraco e pela inflação a uma taxa anual de mais de 50 por cento.
Os críticos de Macri culpam seu programa de austeridade apoiado pelo FMI, destinado a reduzir a dívida pública. O governo de Macri e o FMI afirmam que as medidas são necessárias para reequilibrar a economia.
Cidadãos argentinos estão sentindo o impacto da crise, com contas de energia mais altas e baixa demanda doméstica atingindo empresas locais. Cerca de um terço do país vive agora abaixo da linha da pobreza, ao passo que a falta de moradia está aumentando.
Juntamente com as manifestações de rua, grupos da oposição peronista no Congresso planejam discutir uma série de projetos de lei para elevar as aposentadorias e controlar os aumentos de preços.
Reportagem de Gabriel Burin e Adam Jourdan",Sindicatos e empresas se unem contra plano de austeridade de Macri,https://www.brasil247.com/pt/247/mundo/389223/Sindicatos-e-empresas-se-unem-contra-plano-de-austeridade-de-Macri.htm
,"Gina Marques, da RFI",05/04/2019 20:58:00,mundo,"Mais de 30 personalidades italianas, entre intelectuais, juristas, políticos e sindicalistas, se manifestaram nesta quinta-feira (4) em Roma pela liberdade do ex-presidente brasileiro, Luiz Inácio Lula da Silva, há quase um ano preso em Curitiba. A manifestação, organizada pelo Comitê Internacional Lula Livre, contou com a participação de Gilberto Carvalho, ex-ministro-chefe da Secretaria-Geral da Presidência da República do Brasil, entre 2011 e 2015, durante o governo de Dilma Rousseff","Mais de 30 personalidades italianas, entre intelectuais, juristas, políticos e sindicalistas, se manifestaram nesta quinta-feira (4) em Roma pela liberdade do ex-presidente brasileiro, Luiz Inácio Lula da Silva, há quase um ano preso em Curitiba. A manifestação, organizada pelo Comitê Internacional Lula Livre, contou com a participação de Gilberto Carvalho, ex-ministro-chefe da Secretaria-Geral da Presidência da República do Brasil, entre 2011 e 2015, durante o governo de Dilma Rousseff.
O evento ocorreu na sede da CGIL (Confederação Geral Italiana do Trabalho) o maior sindicato da Itália, com mais de 5,5 milhões de inscritos. Cerca de 200 pessoas, entre brasileiros e italianos, lotaram o auditório. Na abertura foi projetado um breve vídeo contando a história do ex-presidente brasileiro. Em seguida foi lida uma carta que Lula enviou ao Comitê Internacional Lula Livre.
""Esses moralistas sem moral agora têm posições e poder dentro do novo governo, que foi eleito apenas porque impediram minha candidatura. Mas quem está na prisão é Lula, que nunca possuiu um apartamento ou terreno, que nunca assinou contratos com a Petrobras, que nunca teve contas secretas como as da fundação que agora está em aberto"" dizia um trecho da carta.
A sindicalista Susanna Camusso, ex-secretária geral da CGIL e atual responsável pelas relações internacionais do organismo, abriu o evento. ""Estivemos em Curitiba no acampamento na frente da prisão de Lula. Queremos Lula livre protestando contra o uso da Justiça para legitimar um golpe de Estado e para impedir o retorno de regimes fascistas"" disse Camusso.
Em seguida, Gilberto Carvalho leu o seu discurso em italiano. Além de reivindicar o reconhecimento da inocência de Lula e ressaltar os resultados do ex-presidente no combate à miséria no Brasil, o ex-ministro fez autocrítica dos governos liderados pelo Partido dos Trabalhadores (PT).
Autocrítica
""Cometemos graves erros, não foi suficiente a inclusão de 40 milhões de brasileiros na cultura e na política, deixamos as armas aos inimigos. Falimos também quando caímos na lógica da política institucional burocrática e erros da corrupção"", disse Gilberto Carvalho. O ex-ministro acusou também a imprensa de cumplicidade na campanha de desmoralização de Lula e o que qualificou de ilegítima condenação do ex-presidente pelo crime de corrupção.
""Quem foi preso não foi só Lula e sim um projeto de inclusão social. Temos que unir o grito pela liberdade de Lula ao grito contra a reforma criminal da previdência"" concluiu Carvalho.
No evento foi projetado um vídeo com a mensagem do diretor geral da FAO, José Graziano da Silva, agradecendo os projetos de Lula para combater a fome, que foram implantados com sucesso na África.
Vagner Freitas, presidente da CUT (Central Única dos Trabalhadores) também enviou um vídeo com sua mensagem pela liberdade de Lula. Ele criticou a Reforma da Previdência e falou da greve geral que está sendo programada no Brasil. ""Não é só no Brasil que existe a precarização dos trabalhadores, na Itália também"" disse Freitas.
Massimo D'Alema, ex-primeiro-ministro italiano e amigo pessoal de Lula, e Roberto Vecchi, professor da Universidade de Bolonha especializado em cultura brasileira, afirmou que a prisão de Lula representa um perigo para a democracia brasileira e internacional.","Em Roma, personalidades italianas pedem liberdade para Lula",https://www.brasil247.com/pt/247/mundo/389249/Em-Roma-personalidades-italianas-pedem-liberdade-para-Lula.htm
,247,05/04/2019 05:41:00,mundo,"A Organização do Tratado do Atlântico Norte (OTAN) faz 70 anos em 4 de abril. Após a catástrofe da Segunda Guerra Mundial, os princípios essenciais à construção da paz consolidaram-se na Carta das Nações Unidas; entretanto, a OTAN edificou-se como motor da guerra das potências ocidentais contra o Comunismo; finda a Guerra Fria, o bloco não só sobrevive, mas se expande promovendo a militarização global, ameaças e agressões; sua presença na América Latina reforça o alerta","A Organização do Tratado do Atlântico Norte (OTAN) faz 70 anos em 4 de abril. Após a catástrofe da Segunda Guerra Mundial, os princípios essenciais à construção da paz consolidaram-se na Carta das Nações Unidas. Entretanto, a OTAN edificou-se como motor da guerra das potências ocidentais contra o Comunismo. Finda a Guerra Fria, o bloco não só sobrevive, mas se expande promovendo a militarização global, ameaças e agressões. Sua presença na América Latina reforça o alerta.
A jornalista e acadêmica em Relações Internacionais, Moara Crivelente, conta a história dessa organização que se transformou no braço armado do imperialismo para a realização de agressões aos povos em diversas regiões do mundo.
""Em 1949, doze países fundaram a aliança norte-atlântica, um ano após a promulgação, pelos Estados Unidos, do Programa para a Recuperação Europeia, o Plano Marshall, que financiaria parte dos esforços de reconstrução pós-guerra da Europa Ocidental e promoveria o comércio entre aquela porção do continente e os EUA. Estudos críticos argumentam que, além de não depender da ajuda estadunidense, a Europa acabou por subjugar seus interesses aos dos EUA, especialmente no contexto da Guerra Fria. E isso se reflete na OTAN"".
""O seleto clube fundado em 1949 hoje soma 29 membros, com a mais recente integração de Montenegro. O país foi parte da República Federativa Socialista da Iugoslávia, dissolvida em 1992; a seguir, compôs com a Sérvia a República Federal da Iugoslávia e logo a União Estatal da Sérvia e Montenegro, dissolvida em 2006. A integração de Montenegro à OTAN é parte da expansão do bloco militar em direção ao leste, numa política anacrônica e histérica de confrontação. O principal motor da expansão neste sentido é o espantalho chamado “Rússia” criado pelas retóricas inflamadas sobretudo dos EUA e seus parceiros locais para alegar que a Europa precisa erguer defesas contra a sua vizinha —assumindo postura ofensiva “preventivamente”, alegam. Nada mais ilógico, se lido assim, simploriamente"".
Leia mais
","Aos 70, a OTAN não é aliança defensiva, mas uma declaração de guerra total",https://www.brasil247.com/pt/247/mundo/389254/Aos-70-a-OTAN-n%C3%A3o-%C3%A9-alian%C3%A7a-defensiva-mas-uma-declara%C3%A7%C3%A3o-de-guerra-total.htm
,HispanTV,05/04/2019 09:51:00,mundo,"O presidente dos EUA, Donald Trump, lamentou o colossal gasto de seu país, da Rússia e da China em armas e sugere que esta soma de dinheiro poderia ser melhor gasta em outros setores; é sua nova piada; ""Entre Rússia, China e nós, todos estamos construindo armas por centenas de bilhões de dólares, incluindo as armas nucleares, o que é ridículo; creio que seria muito melhor se nos puséssemos de acordo e não fabricássemos estas armas"", disse nesta quinta-feira (4) o presidente dos EUA","O presidente dos EUA, Donald Trump, lamentou o colossal gasto de seu país, da Rússia e da China em armas e sugere que esta soma de dinheiro poderia ser melhor gasta em outros setores. É sua nova piada.
""Entre Rússia, China e nós, todos estamos construindo armas por centenas de bilhões de dólares, incluindo as armas nucleares, o que é ridículo. Creio que seria muito melhor se nos puséssemos de acordo e não fabricássemos estas armas"", disse nesta quinta-feira (4) o presidente dos EUA.
As declarações foram feitas a jornalistas na Casa Branca. Trump insistiu em que esses três países ""podem pôr-se de acordo, e deter o gasto e investir em coisas mais produtivas para a paz a longo prazo"".
Por sua parte, o vice-primeiro-ministro chinês, Liu He, que se encontrava na Casa Branca, afirmou que estava de acordo com tema e que isto seria uma boa ideia, de acordo com a agência britânica de notícias Reuters.
O gasto militar dos Estados Unidos em 2017 superou o total dos orçamentos militares dos oito países que mais gastam no setor.
Esta proposta, ironicamente, provém de um chefe de Estado que elevou o orçamento do Departamento de Defesa dos EUA a mais de 700 bilhões de dólares em 2017 em seu primeiro ano no cargo e espera obter 718 bilhões ou mais em 2020, cifras recordes na história dos Estados Unidos.
Enquanto isso, o orçamento de defesa da China para 2019 é estimado em 224 bilhões de dólares, e o da Rússia, mais modesto, é de 44 bilhões.
Além disso, o presidente dos EUA parece não se dar conta de suas próprias políticas ou, na realidade, não sabe o que diz. Diante de sua constante pressão sobre os aliados da Organização do Tratado do Atlântico Norte para que aumentem seus gastos militares a 2 % de seu Produto Interno Bruto (PIB), estas últimas declarações parecem uma piada.",A piada de Trump: 'Rússia e China devem investir mais em paz do que em armas',https://www.brasil247.com/pt/247/mundo/389284/A-piada-de-Trump-'R%C3%BAssia-e-China-devem-investir-mais-em-paz-do-que-em-armas'.htm
,Sputnik,05/04/2019 05:50:00,mundo,"O presidente da Venezuela, Nicolás Maduro, afirmou na quinta-feira (4) que uma guerra não convencional sem uso de armas está sendo conduzida contra seu país","O presidente da Venezuela, Nicolás Maduro, afirmou na quinta-feira (4) que uma guerra não convencional sem uso de armas está sendo conduzida contra seu país.
""Esta é uma guerra não convencional contra os serviços públicos para tornar o país incontrolável e chegar ao poder através do caos e da violência"", afirmou.
De acordo com Maduro, na Venezuela está ocorrendo uma tentativa de ""golpe de Estado a partir do setor elétrico e uma guerra não convencional"", realizada pelos Estados Unidos.
""Entramos em resistência e, passo a passo, venceremos pelo caminho da estabilidade, da paz e da união nacional"", destacou o presidente venezuelano.
Ao mesmo tempo, ele também acusou a oposição de conduzir um novo tipo de guerra.
""Eles querem levar o país a um estado de caos e violência, para tomar o poder político e entregar a Venezuela ao império norte-americano. Portanto, eu digo que não é uma guerra tradicional, onde há tanques, bombas, mísseis, como no Iraque e Líbia, não.
Esse é um tipo de guerra diferente, não convencional, contra os serviços públicos. Para entregar o país [aos EUA], torná-lo incontrolável, e eles esperam chegar ao poder político através do caos e da violência"", disse ele.Dois apagões ocorridos nas últimas semanas afetaram boa parte do território venezuelano, incluindo a capital e 20 estados do país.",Maduro diz que EUA fazem guerra não convencional contra Venezuela,https://www.brasil247.com/pt/247/mundo/389258/Maduro-diz-que-EUA-fazem-guerra-n%C3%A3o-convencional-contra-Venezuela.htm
